"","GEOID","NAME","population","fracWhite","fracBlack","fracNonCitizen","fracCitizens","fracSameHouse1yr","fracMovedWithinCounty1yr","fracDifferentCountySameState1yr","fracMovedFromOutOfState1y","fracMovedFromAbroad1y","frac_commute_under30","fracCarTruckVanAloneCommute","fracCarTruckVanCarpoolCommute","fracPublicTransCommute","fracWalkingCommute","fracCabMotoBikeOTHERCommute","fracWFH","fracHSgrads","fracGED","fracAssociates","fracBatchelor","fracEnglishOnly","fracSpeaksSpanish","fracSpeaksIndoEuro","fracSpeaksAPIsla","incomeInequality","fracWithComputer","fracWithoutComputer","fracWithInternet","fracWithoutInternet","fracWithCellOnly","fracWithCell","aggHouseholdIncome","avgHouseholdSizeRenters","aveHouseholdSizeOwners","fracOwners","fracRenters","incomeDeficitTotal","incomeDeficitMale","incomeDeficitFemale","fracEarning","fracInterest","fracSocialSecurityIncome","fracSSI","fracPublicAssistance","fracPAorSNAP","fracWhite_I","fracBlack_I","fracNonCitizen_I","fracCitizens_I","fracSameHouse1yr_I","fracMovedWithinCounty1yr_I","fracDifferentCountySameState1yr_I","fracMovedFromOutOfState1y_I","fracMovedFromAbroad1y_I","fracCarTruckVanAloneCommute_I","fracCarTruckVanCarpoolCommute_I","fracPublicTransCommute_I","fracWalkingCommute_I","fracCabMotoBikeOTHERCommute_I","fracWFH_I","fracHSgrads_I","fracGED_I","fracAssociates_I","fracBatchelor_I","fracEnglishOnly_I","fracSpeaksSpanish_I","fracSpeaksIndoEuro_I","fracSpeaksAPIsla_I","incomeInequality_I","fracWithComputer_I","fracWithoutComputer_I","fracWithInternet_I","fracWithoutInternet_I","fracWithCellOnly_I","fracWithCell_I","avgHouseholdSizeRenters_I","aveHouseholdSizeOwners_I","fracOwners_I","fracRenters_I","fracEarning_I","fracInterest_I","fracSocialSecurityIncome_I","fracSSI_I","fracPublicAssistance_I","fracPAorSNAP_I","climate_base","climate_trans","res1","storm_exposure","storm_dist","res1Binned"
"11","12021","Collier County, Florida",363922,0.881073416831079,0.0696742708602393,0.142992179642891,0.857007820357109,0.835286344468412,0.0857992354523574,0.0233972677277056,0.0410673684736531,0.0144497838778723,0.658431701391129,0.743724029896319,0.121324359127537,0.0219244095742562,0.0141317190383262,0.0250375031529199,0.0738579792106416,0.227425284845837,0.0268137308434349,0.0741982454224455,0.215103199737905,0.667383778864486,0.243996705315846,0.0769930823152644,0.00319388525052847,0.5223,0.921719572590143,0.0782804274098565,0.834385775709157,0.126874884704346,0.0616352825985157,0.621496785911935,15015777200,2.96,2.4,0.68264125558045,0.31735874441955,109880100,49931000,59949100,0.633742958096238,0.372628457095827,0.488775524683913,0.0263938357622284,0.0079749116657916,0.262526429311348,0.0078417731661508,0.00453284898988496,0.00658869446154927,0.00747560318790345,0.00137359997024634,0.00097887776737691,0.000123314063963712,0.000292334798918796,0.000131237419916454,0.00922467472852812,0.0032698900932014,0.00186806747507411,0.000186939920025853,0.000433590001934699,0.00544478425538857,0.00252665370592517,0.000236314964222918,0.000360765932911253,0.00426526445264361,0.0279105343153189,0.0177135120754972,0.00169828960949865,2.02700305665801e-05,0.00308038624742893,0.00343091036075619,0.00303432828664835,0.00921509734039746,0.00643151325389268,0.000330625893608515,0.0076109851521481,0.349251649544044,0.190644698027846,0.0211817788105716,0.0189468154975669,0.0173978585844554,0.0188589820590014,0.0153740507886341,0.000205129575559812,3.72383965462447e-05,0.262526429311348,2.96231332234841,0.628425983179462,1,FALSE,474.681969629343,3
"12","12023","Columbia County, Florida",69105,0.770508646262933,0.177353302944794,0.0162940452933941,0.983705954706606,0.817957854911795,0.0735999296115437,0.0838062557740531,0.0219230712829763,0.00271288841963251,0.695774762994443,0.821211049550081,0.114464222562773,0.000746591221659004,0.00840897481236984,0.0167786553499155,0.0383905065032025,0.280942820094533,0.0801020621575271,0.104843769607228,0.10323336261346,0.927773331691702,0.0421078552080768,0.01863765082492,0.00395530657473529,0.4695,0.884530718431059,0.115469281568941,0.77518511106664,0.184750850510306,0.168901340804483,0.597278367020212,1558509100,2.67,2.54,0.723233046428738,0.276766953571262,29485100,13856500,15628600,0.691014608765259,0.158254952971783,0.382109265559336,0.0768461076645988,0.0273764258555133,0.226976185711427,0.013402735318735,0.0122175669762402,4.04657744411849e-05,4.04750712002174e-05,0.00130228083763243,0.000607476702077275,0.00072806633537203,0.000158067906256401,4.64931823344271e-06,0.00138404825010999,0.00125531931036461,1.0331695426612e-06,5.32013956035391e-05,0.000142467080688091,0.000219320952076185,0.0013851089894853,0.000155539798443448,0.000628022369720647,0.000681708463396782,0.000665396833311425,0.00021478358906703,0.000152859745527204,1.38068867124095e-05,0.000476812369155527,0.000796338960093261,0.000778997030553052,0.00228825593722967,0.00259443445658579,0.00161383261394328,0.00130024251996643,0.0935358692455066,0.0250150505044552,0.00845301548464333,0.00818029364505873,0.00135712718380937,0.00145614821511676,0.0012374197050264,0.000441362151260259,0.000120205239944907,0.226976185711427,-3.15690773943044,3.00216793526163,0.988154204213165,FALSE,232.75912666092,2
"13","12027","DeSoto County, Florida",36399,0.836946069946977,0.121431907469985,0.119371411302508,0.880628588697492,0.871171245953349,0.0407570349464597,0.0539830109847542,0.0201433275227581,0.0139453805926787,0.681290322580645,0.700472777184688,0.177291444258045,0.039423516852219,0.0154796400793046,0.0128869910019826,0.0544456306237609,0.361756308357126,0.0692568871054865,0.0450266224245698,0.0817578516860869,0.703015031714311,0.275842094592638,0.0127726127378573,0.00231702725403308,0.4526,0.620040013337779,0.379959986662221,0.537429143047683,0.429809936645549,0.0873624541513838,0.299766588862954,581303900,2.95,2.65,0.675821167883212,0.324178832116788,28864700,21429800,7434900,0.64079693231077,0.142880960320107,0.427392464154718,0.0374291430476826,0.0189229743247749,0.216822274091364,0.0173402374253388,0.0143064932908337,0.00261231902033338,0.00271578575013829,0.00027674449500706,0.000456251835431707,0.000438221753477997,0.000179938752405428,0.000147629231484713,0.00500265945866971,0.00274180011523551,0.000674039211853967,0.000178781806438722,5.91056231652132e-05,0.00140178946695728,0.00178437230812581,0.000369775622167346,0.000307019183594607,0.00089983967676022,0.0161538807921871,0.0144687604922217,2.7189786341587e-05,1.48119835564093e-05,0.000847933161141743,0.0126679441807999,0.0123513298697633,0.0129792210329386,0.012754921099729,0.0007134637474601,0.00439005757632493,0.0600490505014387,0.075540513964918,0.0108677964997129,0.010509172154865,0.00854802780361179,0.00504632840603425,0.00987469347250736,0.000210561596053623,0.000100969355559669,0.216822274091364,3.21992436516441,-0.104788521846302,1,FALSE,464.353261838097,3
"14","12029","Dixie County, Florida",16437,0.866338139563181,0.0829835128064732,0.00723976394719231,0.992760236052808,0.847612618141647,0.0527187921934454,0.0765926107769731,0.0230146066036578,6.13722842764208e-05,0.657491622786022,0.729871263364608,0.143792275801877,0.000436395374209033,0.0165830242199433,0.0209469779620336,0.0883700632773293,0.326596604688763,0.12069523039612,0.0704931285367825,0.0628132578819725,0.959309730005094,0.0309475292919002,0.00700458481915436,0.000700458481915436,0.4751,0.73159509202454,0.26840490797546,0.507515337423313,0.415644171779141,0.0707055214723926,0.289877300613497,334905200,2.2,2.31,0.780153287615974,0.219846712384026,7184400,3235000,3949500,0.570092024539877,0.12239263803681,0.562883435582822,0.0756134969325153,0.0193251533742331,0.245245398773006,0.00439794406940639,0.00346770397924372,1.150045995735e-05,1.14888464958689e-05,0.00514400323512881,0.000793213169193347,0.00203541061880559,2.29228533480444e-05,5.67696665841424e-09,0.000887567381127069,0.000553880798447906,2.03149544757154e-07,5.97676910790652e-05,0.00030110183643674,0.000359439807388188,0.000360262002447302,0.000791189031001977,3.24026072992263e-05,3.60533413681208e-06,0.000159609997557484,0.000180388516491035,2.31608574247453e-06,5.79027275023482e-07,0.000286661377913456,0.000754319625549505,0.000754538047672796,0.000315271854563518,0.00141685777993596,8.80506980286561e-05,0.000447468429087836,0.0755347346185105,0.0108654431625216,0.00205402129955614,0.00208339452923023,0.00212634505779113,0.000583982235197194,0.00299879024750407,0.000107258267830553,3.95012800179212e-05,0.245245398773006,-4.51845441290632,-0.306277590494766,1,TRUE,231.796490596746,3
"15","12031","Duval County, Florida",924229,0.602814886786716,0.29627830332093,0.0488861526742831,0.951113847325717,0.804526816719128,0.131866612229846,0.0243132839011884,0.0307579010215684,0.00853538612826895,0.645231109841788,0.800084022852419,0.0950783726525835,0.0183322587095078,0.0172561371504571,0.0210731111146058,0.0481760975204272,0.236014550498086,0.0428673452021371,0.100943682828408,0.194744133594822,0.855789281905542,0.0665213016934362,0.0349015189053762,0.00969319016546773,0.4728,0.894093180618928,0.105906819381072,0.815402370854461,0.148772387248968,0.103773558285152,0.57535406208467,26342097000,2.48,2.61,0.579029166164285,0.420970833835715,339912900,154429000,185483900,0.793395355924455,0.161989576367079,0.282422887972753,0.0531255379006566,0.0284152635395768,0.182176547108105,0.0365250999682545,0.035109230522836,0.000995418760609987,0.00106985126588054,0.00339140004992881,0.00198578470831069,0.00023189170380018,0.00045429936158463,6.71413470195156e-05,0.00340607754316185,0.00106864434041551,0.000797254156092184,0.000652255744961032,0.000216284476358863,0.000527265238829382,0.00376376815568865,0.000278704011268166,0.000424954881765343,0.00467687288821403,0.00427052651118063,0.00135957232449297,0.000471143114014492,0.000102689358445306,0.00182174521988169,0.00487606130338115,0.00441701698696932,0.00871142696468262,0.00580346918380505,0.00127967994504935,0.00696206546368662,0.148037134313604,0.0556020308161878,0.0186790095622501,0.0181488876937642,0.00482476420952674,0.00513420055275154,0.00397984891808537,0.00121228952198709,0.00047747350279134,0.182176547108105,3.76836168174864,-1.67288897278569,1,FALSE,296.195237146662,3
"16","12033","Escambia County, Florida",311522,0.68126809663523,0.219441965575465,0.0224285925231605,0.97757140747684,0.819749953761239,0.088859541246597,0.0293007725929075,0.0581926971961464,0.00389703520310984,0.771576988680416,0.760607451880629,0.1019459650362,0.00636411795867915,0.0235281652834187,0.0185908529048208,0.0889634469362529,0.229781623798451,0.0432054078672963,0.137608169331448,0.173996212575209,0.930626832218342,0.0272586255201963,0.0162567736556899,0.00249420865251232,0.4383,0.897237662118915,0.102762337881085,0.819841670877548,0.146176520128011,0.0619673235640896,0.604977261243052,7817418500,2.37,2.54,0.628199886892473,0.371800113107527,105705000,50099000,55605900,0.750168435236652,0.208598618831059,0.345915445511201,0.0404918308910224,0.0187636853629779,0.268780528886643,0.0209046747213805,0.0194583766709239,0.00023372913132935,0.000239955289648135,0.00637923201170086,0.00124558636704384,0.00040025015896154,0.00344159632850818,2.30236690596561e-05,0.0103785616468306,0.00169182081257513,0.000115586319875174,0.000827948750349364,0.000178131698186862,0.00528721849108414,0.00354418183980763,0.000271688064162319,0.000931045696039429,0.00340174649633925,0.00111972091231364,0.000449872795222883,0.000140913647334351,1.11285624915326e-05,0.00174064406794076,0.00403113257317386,0.00365298167403147,0.00863016276038094,0.00619225018332985,0.00046261143498598,0.00726977138931023,0.100300218123074,0.0532809266284386,0.0189978789388993,0.0180526546371064,0.00332114617825454,0.00494631546586828,0.00408422763001261,0.000689646360934357,0.00023132839273371,0.268780528886643,3.75703620261897,0.259154275139463,0.968106243790886,FALSE,177.281334944171,2
"17","12035","Flagler County, Florida",107139,0.826319080820243,0.105731806345028,0.0365413154873575,0.963458684512642,0.884983665652811,0.0341519282039728,0.0265480079606474,0.0449663925500357,0.00935000563253351,0.604840661557079,0.834552672975605,0.0744837573971884,0.00384528952033759,0.00199755299757797,0.0136083297959999,0.0715123973132912,0.287926038699538,0.0511737550338867,0.100542677536588,0.152097043512425,0.850634191891682,0.0645572329001634,0.0659287215002723,0.00148821103416077,0.424,0.895985626030668,0.104014373969332,0.787910113465751,0.133131507051613,0.0621969529154053,0.486795146324054,2790601600,2.97,2.51,0.725864995920052,0.274135004079948,33565400,15126900,18438400,0.596322823598907,0.244529769376554,0.527898791503606,0.051588766644515,0.0190750449186542,0.339191218095449,0.00346330697246512,0.00200675080132959,0.000219674197867891,0.000221649690516029,0.000753306317273243,0.000186401351565197,0.000110065121639215,0.000247234876707457,8.18991881952645e-05,0.00326549653775466,0.000756358103466584,5.12482669365926e-05,2.00159269125678e-05,0.000212405800107183,0.0021554783016466,0.00147146998269587,0.000399372325512706,0.000353302839292331,0.00169689691266513,0.0019046553888429,0.000498896380923922,0.000399524619835079,3.58077146035616e-06,0.00187450597223603,0.000962424612185872,0.00093913612510077,0.00213994241159425,0.00123078805302003,0.00024056625886923,0.00267523268334003,0.189306700753653,0.0577660824604064,0.00474356706125453,0.00453487270176162,0.0052254526651408,0.00498461479392761,0.00464574540968235,0.000330507701878756,0.000125552492538609,0.339191218095449,2.14326961630801,2.20326912415874,1,FALSE,381.562024179859,3
"18","12037","Franklin County, Florida",11736,0.807430129516019,0.137610770279482,0.0186605316973415,0.981339468302659,0.833704401438602,0.0514642918307929,0.0893988696694639,0.0239767083404693,0.00145572872067135,0.776455368693402,0.785766871165644,0.0925153374233129,0.00515337423312883,0.0284662576687117,0.0365644171779141,0.0515337423312883,0.251617220611198,0.105286638411778,0.0858799910774035,0.103167521748829,0.940463458110517,0.0457219251336898,0.00828877005347594,0.00311942959001783,0.5018,0.829415871538283,0.170584128461717,0.75122178263905,0.214568303467535,0.115196648824761,0.470328135908774,285987200,2.29,2.36,0.762424362662434,0.237575637337566,4309500,2077600,2231900,0.673725855247847,0.199906911798929,0.421456830346754,0.0833139399581103,0.034209913893414,0.224342564579939,0.00344244324133704,0.00239299343414521,7.3966886078247e-05,7.40283618089988e-05,0.0016596347461724,3.25917438693222e-05,0.00164047781387598,0.000119741365138569,5.73933144622769e-07,0.00293743904659288,0.000105452753214103,2.34058334973662e-05,0.000832234069729105,0.000826926934069059,0.00022487691946189,0.00218891245676494,0.00165748406652804,0.000201878594464679,0.00254351493707111,0.000451087710402197,0.000352421133644058,1.11434333405719e-05,3.28562603302991e-06,0.00020323536774481,0.00027270871047676,0.000276656021425124,0.000451041976550028,0.000824758984603824,0.000761833548225603,0.00212711156633739,0.0238016646975912,0.0560713482658834,0.00580282839594787,0.00560874707451416,0.00132688595507845,0.00582279215032267,0.00267230620068579,0.000327806859831033,0.000263449054204917,0.224342564579939,0.486205990784795,0.924924084737585,0.362963692852994,TRUE,69.5456365314467,1
"19","12039","Gadsden County, Florida",46017,0.415063998087663,0.557576547797553,0.0379642306104266,0.962035769389573,0.892226187088159,0.0303640622605574,0.0677773156154907,0.00862540773659669,0.00100702729919657,0.450336593420551,0.843844399235559,0.0882806238826213,0.0027125331360582,0.0109117810245977,0.0249676345478084,0.0292830281733555,0.299551792828685,0.066359561752988,0.0622821215139442,0.107102838645418,0.882358372962741,0.0910937716422734,0.00773350570201764,0.0105268017914031,0.4394,0.729098360655738,0.270901639344262,0.590515222482436,0.37172131147541,0.0661007025761124,0.305679156908665,898625400,2.51,2.45,0.705738618840889,0.294261381159111,26244200,15413200,10831100,0.645491803278688,0.119672131147541,0.38963700234192,0.0822599531615925,0.0175058548009368,0.298594847775176,0.0132403955151304,0.0153638655724473,0.000422845861440709,0.000435732989734121,0.00192586824127203,0.000141397338021264,0.00147183467937548,3.22425812388353e-05,1.42390240164894e-06,0.00120988049812687,0.000672617590016363,1.85526669759109e-05,0.000181237446758831,0.000351536253809505,0.000346699243172489,0.000310128950746891,0.000414365451009107,4.94242909567025e-05,0.00073378516203921,0.00197278575281819,0.00238218027717908,2.51072982663472e-05,0.000301896715030279,0.000720907183960506,0.00250736581208806,0.00258270936499488,0.00764706978080202,0.00560425434283109,0.000169977259671075,0.00295552329921291,0.0806281776856174,0.0306077654508194,0.00697182659293295,0.00681036609627192,0.0023512201508079,0.00104908666091876,0.00148592286396762,0.000541775692715937,0.000111689123517951,0.298594847775176,7.30677665150507,-3.62797765038833,0.516795356956798,TRUE,52.0658358536821,1
"20","12041","Gilchrist County, Florida",17615,0.914220834516037,0.0630144762986091,0.0190178824865172,0.980982117513483,0.861739624786811,0.041273450824332,0.0861284820920978,0.00886867538374076,0.00198976691301876,0.47754061803122,0.749019015997585,0.17974645336553,0.000603682463024449,0.00724418955629339,0.0108662843344401,0.0525203742831271,0.346257359125315,0.0756938603868797,0.111101766190076,0.103868797308663,0.946611787162968,0.0446194225721785,0.00548795036984013,0.000656167979002625,0.4217,0.822147135616649,0.177852864383351,0.665181999692828,0.292581784672093,0.115957610198126,0.414836430655813,366665100,2.49,2.5,0.836088746850224,0.163911253149776,4923000,2527000,2396000,0.679619106128091,0.142528029488558,0.445092919674397,0.0654277376747043,0.0319459376439871,0.229150668100138,0.00467719947386672,0.00321969190603548,5.90521650858917e-05,5.91497524133774e-05,0.00472677329388195,0.000605978674032023,0.00237723800858193,2.4482962812954e-05,3.74604150051716e-06,0.00131176684284362,0.00110594168116748,4.7443164555909e-07,3.36040030739092e-05,1.77008450639413e-05,0.000281543929320553,0.000336708774441983,2.74391590030831e-05,0.000444895636915872,5.85077987003062e-05,0.000241232369184025,0.000215667776835173,1.71067217914936e-05,8.34863540189258e-07,0.000160856437335378,0.00221950652957321,0.00224612717046172,0.00139060828971017,0.00121863760202896,0.000343414871088204,0.000435451532687316,0.173971979031758,0.00511349145257222,0.00583369821943504,0.00540393825433075,0.00120890272594118,0.000168753120153361,0.00132996661693309,0.000224357531659449,1.68686468582263e-05,0.229150668100138,-2.94248273068659,-0.385810145236761,0.453780360765393,FALSE,249.48016336346,1
"21","12043","Glades County, Florida",13363,0.795255556387039,0.139265135074459,0.0690713163211854,0.930928683678815,0.889855942376951,0.00750300120048019,0.0739045618247299,0.0269357743097239,0.00180072028811525,0.595982783357245,0.760793778492894,0.113971574148565,0.0171627782247251,0.0144810941271118,0.0281576830249397,0.0654330919817645,0.338206046141607,0.067521877486078,0.0551909307875895,0.0714996022275259,0.784432064376354,0.173630454967502,0.0303311668214175,0.0113741875580316,0.4324,0.70245883149109,0.29754116850891,0.557635912474622,0.391833972479134,0.078502143018272,0.289871418903677,236961200,3.23,2.57,0.754998333888704,0.245001666111296,5999500,2945200,3054300,0.52605459057072,0.178208887886307,0.493119783442364,0.086848635235732,0.0133092713737875,0.281750507556959,0.0114393849872769,0.00429370705945276,0.000578886488510156,0.0005877880512121,0.000134984798542337,1.56922872079188e-05,0.000240117135458513,5.34140151263439e-05,1.26057711730476e-06,0.00143683358165356,0.000130438815144954,8.3788883651219e-05,3.27446413883385e-05,0.0018649169488686,6.18167790844868e-05,0.000259796999341208,0.000439908462876881,0.000142835668112913,9.95352925876465e-07,0.00545423414705171,0.00469192237983205,9.92871740648787e-05,0.000187833233777552,0.000702343484562191,0.000239058983686475,0.000237224450140568,0.000431237379469939,0.000251482634403558,0.000583502522766149,0.00045336825752017,0.045862004192066,0.0674744711819776,0.000487718505437739,0.000491582419269037,0.000904827599912136,0.000349243804234864,0.00364423951904664,0.000464632171701326,4.09380136935663e-06,0.281750507556959,0.330577881526526,1.00276682784011,1,FALSE,529.47244874484,3
"22","12045","Gulf County, Florida",16055,0.779943942696979,0.187542821550919,0.0107754593584553,0.989224540641545,0.788127624898138,0.067949601955745,0.107440606782423,0.0364821663636933,0,0.672152856602346,0.735304659498208,0.170250896057348,0.0003584229390681,0.00913978494623656,0.032258064516129,0.0526881720430108,0.291040486162437,0.0823683994415702,0.0776874435411021,0.107415619610742,0.945200995155166,0.0309676574571167,0.0135524420583999,0.00261882938326568,0.4149,0.838029483112521,0.161970516887479,0.778503452136593,0.202276544131368,0.0819182683336443,0.445045717484605,308015000,2.85,2.45,0.724403105317123,0.275596894682877,2539400,1571200,968200,0.650307893263669,0.21048703116253,0.460160477701064,0.0656838962493002,0.0175405859302109,0.248927038626609,0.00521559816331391,0.00568687861769271,1.13734400226706e-05,1.13987137506695e-05,0.000467766446701146,0.000527102347691943,0.00202566251886569,0.000222416255733739,0,0.00181189014406389,0.00264142106633657,1.14974452454936e-07,1.22951718049464e-05,0.000658321837068055,0.00114552358134627,1.85646418818931e-05,0.00071017351123039,0.000383006692589561,0.000483104146628796,0.000141169175937806,0.000109258019550236,5.28620635568033e-06,2.00861949317452e-06,0.000262276423131917,0.00189378415053359,0.00190124604003618,0.00309617005781344,0.00278869164187656,0.000753730570365525,0.0041316002798149,0.0186354927683841,0.0195904753731177,0.00171244966069026,0.00167418363101058,0.00143956857018447,0.00163903309959111,0.00219243821939203,0.000136908809298472,1.53055590378092e-05,0.248927038626609,-2.10526411277186,-2.14521568958047,0.532695506946606,TRUE,22.0917629717099,1
"23","12047","Hamilton County, Florida",14269,0.606139182843927,0.345013665989207,0.0306258322237017,0.969374167776298,0.801511619693438,0.0529066892703256,0.136964046054955,0.00854700854700855,7.06364342727979e-05,0.698598130841122,0.766806136680614,0.130543933054393,0.00195258019525802,0.0223152022315202,0.0334728033472803,0.0449093444909344,0.339386164018553,0.100759893417547,0.0496397907825915,0.0695746570610875,0.904705882352941,0.0715441176470588,0.0160294117647059,0.00617647058823529,0.4713,0.786622073578595,0.213377926421405,0.659977703455964,0.290969899665552,0.166332218506132,0.460646599777035,217095200,2.7,2.33,0.66885784716516,0.33114215283484,4773200,2279300,2493900,0.672909698996656,0.120624303232999,0.384169453734671,0.121516164994426,0.0205128205128205,0.208695652173913,0.00389101494666881,0.00674660206759683,4.09187524997585e-05,4.07901977723508e-05,0.00217511082464823,0.000165519753718708,0.00208484823191493,2.82880255450868e-05,5.00440629737251e-08,0.00200129943112631,0.00197070663681839,1.89923018014313e-06,7.37767186015853e-05,0.000169925848928924,0.00020467404023593,1.78744304482809e-05,0.000364074592337776,8.4663571775432e-05,0.000436511737648644,0.000358258541197153,0.00028403765413732,4.28026466099425e-05,1.19680584759118e-05,0.000866652202343783,0.00265040377155734,0.00257659796124812,0.00349154399680787,0.0025340557032794,0.000644528466578659,0.0035116952551246,0.315776193199864,0.00747220474154922,0.00293222689670895,0.00282993782906832,0.00142485114103964,0.00185371422198406,0.00302016893235808,8.3908425137875e-05,6.06171629953014e-06,0.208695652173913,0.0899304778848814,-1.15118251366676,0.799363212011585,FALSE,181.115342614995,1
"24","12049","Hardee County, Florida",27228,0.813978257675922,0.077530483325988,0.0671734978698399,0.93282650213016,0.932282415630551,0.034117821195974,0.0287152161042037,0.00458851391355832,0.00029603315571344,0.7016967126193,0.801423487544484,0.0959837315709202,0.0328418912048805,0.0152516522623284,0.0133197763091002,0.0411794611082867,0.39115626623564,0.0882064307567973,0.0419673266755181,0.0711193211337528,0.619447826257707,0.36095511133802,0.0111141656521227,0.00137454345520952,0.4817,0.682192485846629,0.317807514153371,0.599330931549151,0.370432321152856,0.104606278950077,0.362454966546577,425402900,3.18,3.24,0.666520228443628,0.333479771556372,8619500,5308100,3311400,0.703422542460113,0.123520329387545,0.366443643849717,0.0380854348944931,0.0111940298507463,0.178847143592383,0.00488886049044758,0.00129753047108104,0.000148055512205563,0.000148564237221225,0.000651300107279243,0.000262321318105456,0.000125340909804308,6.8844827882814e-05,3.01619331564273e-06,0.00179673154764421,0.000397148632263682,0.000714641749605667,0.000157007798148793,5.45166021018598e-05,0.000785618853083841,0.001263679810117,0.00019127577276899,6.89408768585334e-05,0.000572701801590703,0.0104688489757766,0.0104195695855814,2.08622829343934e-05,1.02797495081778e-06,0.00198994794032635,0.00338906548700982,0.0034215061420836,0.00261223016921178,0.00352734970573847,0.000526997020346225,0.000363510803534012,0.182007480623928,0.0827030707058957,0.00580220069434991,0.00569977282576793,0.00140290952116471,0.000780710847087687,0.0026042452523251,0.000134628699116413,1.27995835607187e-05,0.178847143592383,0.425993942416526,0.229313123826485,1,FALSE,446.159627986844,3
"25","12051","Hendry County, Florida",40127,0.801206170408952,0.115159369003414,0.195354748672963,0.804645251327037,0.845665322580645,0.0643397177419355,0.0357358870967742,0.0181199596774194,0.0361391129032258,0.601890623017384,0.646290332381357,0.160782645682688,0.0763201069453728,0.0413805675396488,0.032995078082275,0.0422312693686577,0.28044295036583,0.0678267747676488,0.0655329246588887,0.0464702392722958,0.520422667417599,0.458551237696784,0.00549789470861158,0.0103253144527583,0.4736,0.74299492807849,0.25700507192151,0.642720545439428,0.31978049388875,0.170034089964247,0.467448241456722,678692700,3.04,3.24,0.676578464762903,0.323421535237097,24746700,15142100,9604600,0.76768936559408,0.11216429699842,0.304897314375987,0.074831628835121,0.0500540450652698,0.136609295751226,0.00756458653433656,0.00767131073848091,0.00106663014506175,0.00109627670052245,0.000129285819179148,0.00035157565593128,0.00025760962767008,7.56626790172583e-05,0.000132619684975171,0.00419115286925656,0.00196187878120911,0.000983551521591202,0.000972514936735741,0.000123912049145717,0.000392390713677204,0.000604929286758966,0.000241526072183761,0.000211285536469104,0.000156803367331699,0.00646406643786015,0.00534119089589972,4.94903355335348e-06,5.22552224090822e-05,0.000669394124040498,0.00235866589261774,0.00231587818579008,0.00212810222599,0.00241646392339034,0.00200208056869283,0.000962926779203319,0.122038832120404,0.0195252824398837,0.000406296335239078,0.000410237649854928,0.00204735160675649,0.00274331842832123,0.00260996219965929,0.000242067461659343,0.000630570811945478,0.136609295751226,9.18046902111416,0.595648384296956,1,FALSE,526.609021633306,3
"26","12053","Hernando County, Florida",182696,0.89399330034593,0.0509425493716338,0.0198471778254587,0.980152822174541,0.867924736766509,0.0548343258681457,0.0423217580572098,0.0301019788087373,0.00481720049939785,0.603542593507991,0.815693626961319,0.0862749919318898,0.00327334757418819,0.00972783574864379,0.0177037389927925,0.0673264587911666,0.306137395634979,0.0577193496411308,0.101926175479713,0.116603193203457,0.891106360296436,0.0781954801029386,0.0227943578662601,0.00167361138972792,0.428,0.89559565412491,0.10440434587509,0.82061707074965,0.146516908935152,0.0559823771773569,0.579880610815735,4353303800,2.65,2.4,0.760430164689725,0.239569835310275,68616700,30338500,38278100,0.588868794278022,0.209896520308399,0.51053154022926,0.0647801906419548,0.0222596918725609,0.298853700656776,0.00170681832708114,0.000920026305530309,8.78618823795243e-05,8.83224109309624e-05,0.00137952475535298,0.000705589355317443,0.000351464164461828,0.000303524167696841,2.15805194298883e-05,0.00179179958211489,0.00110062129541458,3.31800975178869e-05,8.80706646792282e-05,0.000155433997943451,0.000690469703583277,0.00101996536041978,0.000307384736074472,0.000331169612177053,0.000720098196407499,0.00184429424292028,0.00116303964371139,0.000108791259872893,6.96632656528611e-06,0.00128006979675782,0.00102350241525727,0.00100594966563484,0.00162482000563734,0.0014797192549893,0.000409785259630144,0.00229546108754035,0.194092780325527,0.0500659502794045,0.00691206894666738,0.00660186883367028,0.0108163885125843,0.00541363251390509,0.00819336708138999,0.000353345597453316,0.000114230089951932,0.298853700656776,-1.061973959609,0.82387220863528,1,FALSE,335.049215971972,3
